CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER
"C15923"	20.473325	18.134262	4.305559	16.198664	7.282799	20.728108	58.447192	78.731343	8.534039	0.000000	0.303857	0.000000	71.688849	68.310530	88.677703	0.000000	0.059101	1.226572	2.786318	1.628171	0.756349	37.856289	13.034531	56.567416	12.332150	56.179959	24.855141	73.145965	15.563749	15.517554	18.606744	20.644559	"F"
"C15924"	12.508360	9.994610	4.120040	7.935038	6.996212	13.272028	40.305801	35.877601	10.167150	0.000000	0.000000	0.000000	50.756364	33.588623	23.373430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.512350	16.279619	35.418022	14.921377	20.799234	13.339933	36.313988	14.528449	22.092746	20.857318	58.983124	"F"
"C15925"	7.674081	6.965544	0.318292	6.497801	2.131230	8.513483	29.658897	15.926711	0.160360	0.316529	0.161035	0.000000	34.210268	23.105374	10.655159	0.000000	0.000000	0.000000	0.000000	0.320222	0.516603	17.198701	7.781725	23.006984	8.921161	16.539384	2.937665	16.183462	2.289176	18.038926	11.429856	41.883488	"M"
"C15926"	29.206198	26.754798	2.084811	27.445357	2.887973	27.824181	108.789916	124.018322	3.490899	0.000000	0.497778	0.000000	128.519722	115.987773	101.628106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.081233	47.994985	91.193730	28.807398	80.302671	54.438843	81.763020	24.725602	26.908026	27.411877	33.642886	"M"
"C15927"	15.320078	12.858396	5.355939	22.918087	7.544170	27.295817	35.013731	80.686515	9.618946	0.000000	0.000000	0.000000	47.913188	27.643139	107.051422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.657433	7.564224	37.948297	8.281177	54.435595	28.651018	69.597400	19.671676	20.244791	25.755493	63.824733	"F"
"C15928"	16.095533	13.750729	5.337021	10.260775	4.116639	14.162173	41.987930	44.364598	19.332170	0.000000	0.643681	0.000000	62.666299	24.344336	40.141291	0.000000	0.000000	0.000000	0.000000	0.822597	0.776093	27.931330	9.007151	52.245395	11.810500	45.535821	10.721835	45.635568	8.150861	21.580060	20.165036	24.641844	"F"
"C15929"	18.166646	16.463451	0.151051	18.238740	1.876336	19.326705	58.017952	78.174784	0.152264	0.000000	0.301482	0.000000	59.430794	37.085924	47.517682	0.000000	0.063240	0.000000	0.000000	0.000000	0.000000	37.927038	11.365296	50.649930	10.634212	71.327030	21.971011	61.864268	13.500026	21.228559	22.691334	41.411507	"M"
"C15930"	21.648226	22.294507	0.646086	14.714416	0.949918	14.402337	71.903368	37.213465	0.823108	0.000000	0.000000	0.000000	71.720819	73.842797	39.394611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	45.316542	21.901657	49.745621	18.534393	27.135784	11.468718	18.778203	6.210950	23.630055	13.671172	64.622428	"F"
"C15931"	16.702574	16.602054	0.000000	32.244596	2.288507	35.789842	63.568002	122.514957	0.000000	0.000000	0.000000	0.000000	80.281035	41.687712	66.305064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.441407	15.597984	65.982101	9.160373	108.293155	17.221370	72.207515	8.929226	25.675754	26.756255	74.327515	"M"
"C15932"	37.492348	35.880050	2.290953	45.534086	6.050542	51.736129	165.877428	191.473330	4.220814	0.000000	0.776953	0.000000	175.598827	148.013766	179.329728	0.000000	0.148659	0.467836	0.159797	8.769770	10.811422	111.111644	29.017058	147.196204	28.982595	170.844622	38.050214	161.223134	29.375428	27.049953	28.322307	30.680854	"M"
"C15933"	31.880462	31.492762	3.230029	48.977725	23.535017	67.824741	67.293599	293.252827	9.532201	0.000000	0.150703	0.000000	85.769275	46.489687	253.181835	0.000000	0.008060	0.909908	0.418848	0.000000	0.000000	32.873312	20.662879	68.981298	21.618366	223.619202	102.552978	287.706358	69.593351	20.947534	25.568938	29.582263	"M"
"C15934"	38.668657	35.782673	0.975005	39.855661	3.919794	42.486341	166.618737	153.814965	1.164728	0.000000	0.160256	0.000000	165.507422	121.249412	119.502144	0.000000	0.000000	0.000000	0.000000	0.160330	0.041361	100.986672	44.451202	128.135699	40.026381	127.330327	44.012931	120.908466	28.681469	29.224603	27.917700	30.297055	"F"
"C15935"	12.200877	12.667646	0.472139	19.057391	4.311530	23.667212	29.498857	218.513762	0.305364	0.000000	0.000000	0.000000	31.343030	14.345947	189.989240	1.528972	0.000000	0.323209	0.200973	0.000000	0.000000	19.680373	5.682477	28.100228	5.371723	167.693349	47.703322	186.851648	36.132789	15.533568	26.151152	28.300043	"M"
"C15936"	24.988506	21.110081	5.300628	25.506653	9.776200	32.765767	81.756025	167.582965	9.511434	0.000000	0.801729	0.000000	98.371684	106.379043	404.327159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	49.559693	24.039735	85.217530	19.229872	132.490966	36.780235	144.423046	26.511732	24.932913	29.572966	43.791891	"F"
"C15937"	13.951260	11.359037	1.662006	10.770800	3.177620	12.720083	37.891185	31.369678	9.113098	0.000000	0.000000	0.000000	49.008523	22.364676	19.422053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.373723	23.334773	24.428152	22.085044	16.803237	15.808625	25.027018	13.461160	17.882688	18.927244	55.036178	"M"
"C15938"	11.497260	8.635699	1.626500	10.085500	1.219995	11.264851	18.461573	36.863624	1.369481	0.000000	0.000000	0.000000	29.952572	15.041755	39.505498	0.000000	0.000000	0.159482	0.032994	0.000000	0.000000	10.471726	6.632800	20.834169	7.827549	26.458899	12.881236	32.414382	7.157650	13.666724	14.564046	39.733528	"F"
"C15939"	16.386842	10.596183	4.626103	13.538185	6.654556	20.147094	30.897511	35.701208	6.861176	0.000000	0.495903	0.000000	39.227806	21.687212	26.082247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.634955	14.391230	25.619955	15.005362	26.276407	15.033540	26.481335	13.881218	18.298070	17.903559	29.909277	"F"
"C15940"	31.913460	22.121378	6.950384	15.184895	6.751506	20.557667	62.406338	53.408984	8.897502	0.163895	1.277045	2.774854	81.559811	48.045911	46.567953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.958900	26.015634	52.696275	21.657478	34.232525	28.469941	34.302532	16.786924	27.913370	24.700138	72.001010	"F"
"C15941"	45.454213	35.322244	8.324646	70.961374	12.010654	85.629523	95.498308	234.984064	14.913744	0.157933	2.224060	0.161105	135.208104	59.537387	212.534209	0.768990	0.163020	2.040449	1.598252	1.954185	2.629791	63.732743	34.285034	93.385987	30.054829	165.441827	102.751367	156.960920	55.004934	24.131232	25.579971	46.207019	"F"
"C15942"	33.838011	29.573500	0.492671	84.552517	2.210201	84.146091	88.160187	263.429812	0.000000	0.000000	0.641853	0.000000	89.854217	112.096006	328.734601	0.000000	0.000000	2.475276	4.061973	0.000000	0.000000	54.910507	26.624321	67.637537	20.115974	209.807831	75.669815	182.197363	50.570690	25.609352	27.318740	45.279897	"M"
"C15943"	20.481301	17.559700	0.000000	18.536433	1.227419	18.456291	61.247021	78.049803	0.000000	0.000000	0.000000	0.000000	57.115146	80.479361	160.938544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.820760	11.138375	50.671234	10.270879	62.585553	27.363837	46.980800	16.721928	20.623186	24.118454	28.705350	"F"
"C15944"	60.592687	49.411273	0.919857	63.341522	3.784311	63.921674	193.915548	275.143662	0.463561	0.000000	0.309173	0.000000	187.505079	137.799841	286.692868	0.000000	0.000000	0.454091	0.214688	0.155098	0.030224	136.008621	39.769010	152.388435	40.231933	250.455661	88.540976	168.789945	49.697477	27.411285	29.395278	55.839728	"F"
"C15945"	51.619396	32.315234	9.889725	46.277601	12.596586	54.857371	78.819824	107.856972	72.901388	0.000000	0.155785	0.000000	147.087698	43.433132	71.641464	0.000000	0.000000	0.000000	0.000000	0.158671	0.381006	63.357291	10.661222	104.417957	10.152549	111.841504	15.414735	135.644361	10.625585	30.557471	28.503894	37.142527	"M"
"C15946"	48.646588	41.908510	0.155725	61.939311	1.889854	62.008757	135.263480	320.821828	0.151744	0.000000	0.000000	0.000000	136.062520	75.599086	190.914645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	92.060926	32.223730	104.800117	29.558602	300.438847	112.816894	152.252616	49.540101	25.727599	27.506254	70.574294	"M"
"C15947"	6.676728	5.590335	0.319428	6.856395	1.234651	7.557461	17.046598	16.142905	0.319306	0.000000	0.000000	0.000000	16.590658	11.606453	9.798580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.668397	3.704341	13.791935	3.267259	13.224502	3.777687	14.453921	2.189728	11.509419	11.312533	57.388922	"F"
"C15948"	38.633909	30.445960	10.536149	38.848347	12.148070	44.882676	92.946164	105.441299	16.409095	0.000000	0.984312	0.000000	115.455220	90.841072	114.707867	0.000000	0.000000	0.000000	0.000000	0.154086	0.005204	58.208961	30.822496	75.384656	35.602023	82.528203	38.621824	86.789849	31.544934	26.987694	25.849194	42.964571	"F"
"C15949"	31.714909	23.859866	8.938961	43.022775	6.271475	46.707704	53.039173	185.750773	9.473115	0.000000	0.314165	0.309753	81.067015	32.896253	427.727742	0.000000	0.000000	0.975433	0.273333	3.240409	1.782354	27.793808	16.221764	55.270115	18.374454	136.353059	28.881147	128.143625	10.166089	22.248664	24.398502	37.202675	"F"
"C15950"	76.516104	62.707137	2.266606	107.637004	6.195927	111.449837	416.942627	383.724830	4.909037	0.000000	0.963680	0.000000	441.641772	318.330847	252.351081	0.000000	0.171520	0.000000	0.000000	1.981371	2.119610	293.689773	94.532690	342.781355	83.618201	331.979700	106.855517	295.005787	66.445032	28.148597	27.741273	33.727715	"F"
"C15951"	10.375997	5.746004	5.421545	12.361646	11.275472	21.752260	12.638199	49.551760	36.054395	0.000000	0.000000	0.000000	48.632433	17.010162	68.787994	0.000000	0.000000	0.000000	0.000000	0.159750	0.038655	8.177352	3.615948	43.502771	8.383264	41.490727	14.947922	144.271837	42.866732	18.014210	26.393671	51.122488	"M"
"C15952"	26.130433	22.567020	6.602922	21.366574	9.761816	26.532824	99.925207	69.259815	53.281830	0.000000	1.103870	0.000000	166.400878	93.406997	74.202987	1.088033	0.000000	0.000000	0.000000	0.000000	0.000000	50.653206	50.314948	95.707357	59.744620	33.769978	39.290781	114.282097	75.093153	26.741125	27.351972	27.722360	"M"
"C15953"	43.866764	42.370971	3.530958	28.074364	11.570027	39.091771	155.163817	147.729989	13.777224	0.000000	0.496333	0.000000	178.945299	202.588620	177.509821	0.107572	0.190277	0.000000	0.000000	0.163022	0.235285	91.998433	39.718084	150.962054	21.583003	125.676925	37.147453	125.561304	19.893569	23.978480	25.863608	37.125423	"M"
"C15954"	101.059036	100.697531	12.191461	74.829961	13.827108	82.118718	436.964734	310.869731	44.220757	0.000000	0.000000	0.000000	454.020080	401.997245	322.209388	0.000000	0.000000	0.000000	0.000000	0.776861	0.416092	264.181499	117.568452	390.154689	86.421116	293.461474	94.293372	243.021115	54.589803	29.316678	27.224139	38.329539	"M"
"C15955"	134.248509	122.474698	6.329241	67.823435	13.020941	75.700954	708.457576	505.650536	13.203034	0.000000	0.753261	0.000000	720.919339	467.496689	320.188719	0.000000	0.332342	0.000000	0.000000	0.166190	0.066069	384.593822	220.444725	520.052627	169.078108	437.479792	237.424011	308.677210	114.574359	29.652005	29.329394	27.058758	"M"
"C15956"	36.226729	31.268783	2.770805	37.956300	6.728322	45.598107	134.702505	194.220475	1.459573	0.000000	6.708691	0.000000	157.225417	243.038999	272.176187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	101.582504	21.016854	131.666996	19.490323	157.064293	46.278386	145.941539	28.723046	27.729199	27.093406	49.503237	"M"
"C15957"	52.671549	45.076700	1.982182	79.716987	4.947333	83.829592	126.764779	188.997659	3.859495	0.000000	0.000000	0.000000	126.694180	141.062660	165.956241	0.000000	0.000000	0.000000	0.000000	0.906374	2.925066	79.145829	30.633796	106.785630	20.723041	177.013433	44.968354	124.736122	20.047366	25.304906	26.238912	46.396466	"M"
"C15958"	111.274709	84.520771	15.030811	182.898920	18.794971	185.517915	239.031957	491.944564	15.722439	0.000000	0.151389	0.000000	256.769533	298.954011	499.242067	0.000000	0.045246	0.000000	0.000000	1.266876	2.047254	189.125853	25.127401	215.010150	35.217842	470.537981	64.033579	378.797343	42.505443	25.826709	26.939635	44.112953	"F"
"C15959"	35.232813	28.920968	1.992775	18.246627	5.224147	22.814908	118.130762	54.712889	1.370714	0.000000	2.028300	0.000000	123.561922	75.721431	56.515161	0.000000	0.000000	0.000000	0.000000	0.159298	1.961399	75.006648	37.281346	96.967691	29.553061	36.936888	22.767099	34.166997	17.797207	26.538998	21.404307	37.350073	"M"
"C15960"	22.292345	13.889938	4.978336	15.003142	7.311827	22.008936	33.367973	36.405352	8.036508	0.306000	1.145726	0.000000	46.136171	27.285896	33.863371	0.005001	0.000000	0.158464	0.643768	0.000000	0.000000	17.980683	11.708216	29.445802	12.287888	29.640117	10.596569	32.430120	8.757938	20.271356	19.660709	45.616207	"M"
"C15961"	43.208697	34.555161	13.572139	34.586219	10.948523	43.545630	88.443966	139.451452	38.419450	0.982833	1.805052	0.151123	141.334889	62.396786	121.954483	1.198008	1.845050	0.000000	0.000000	0.000000	0.000000	55.789426	30.151281	94.651761	39.743734	109.121096	48.655991	111.711928	34.138951	27.332795	28.501630	40.025708	"F"
"C15962"	15.615232	13.416728	1.117681	10.176396	1.798305	12.006595	42.537529	34.012256	0.603739	0.000000	6.009182	0.000000	49.427250	38.335434	37.128774	0.000000	0.443023	0.000000	0.000000	0.000000	0.000000	33.979045	3.890055	38.733295	4.916430	31.432215	4.900864	25.396895	4.097030	18.283856	14.596969	47.974726	"M"
"C15963"	49.213889	39.653456	0.300821	61.441575	4.443365	66.461203	135.256208	218.145530	0.000000	0.000000	0.818531	0.000000	125.931184	72.579902	126.549696	0.000000	0.075801	0.000000	0.000000	0.000000	0.000000	86.053036	30.037116	100.482183	27.775646	201.282230	61.977820	141.613879	33.169466	27.914849	27.057557	30.146305	"M"
"C15964"	18.098411	14.249533	1.259943	22.570883	3.133109	24.807038	78.151177	80.743980	1.317097	0.000000	0.152832	0.000000	76.599733	49.535013	74.050061	0.000000	0.000000	0.158281	0.061593	0.165605	0.005334	48.607685	22.249773	63.866760	17.895204	61.472422	21.597672	60.871829	19.400078	24.425739	26.922255	23.121158	"F"
"C15965"	31.837669	21.971770	9.858929	37.661895	8.853732	42.976753	48.844729	70.213853	10.590500	0.000000	0.159747	0.000000	60.636638	29.374500	99.413556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.000563	17.064817	45.172843	19.318868	46.093209	25.101344	74.670923	33.627538	23.165633	27.254016	55.532802	"F"
"C15966"	24.604445	12.775778	13.254396	26.334852	10.596415	34.967752	37.234273	90.209795	76.679272	0.000000	0.306834	0.000000	109.440474	21.055886	56.989239	0.000000	0.049935	0.000000	0.000000	0.000000	0.000000	25.064609	7.898755	87.052789	30.482980	72.718534	21.808462	122.687875	33.614830	27.626104	27.507267	84.021605	"F"
"C15967"	17.626382	13.071969	0.332334	27.168581	3.172504	30.402915	49.784660	87.901008	0.465337	0.000000	0.000000	0.000000	50.618092	29.809669	96.593915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.652177	2.111309	45.156597	2.562947	89.009863	9.453038	74.758924	4.807462	18.790318	22.869195	32.987879	"M"
"C15968"	14.928666	13.161226	0.498907	13.664430	2.292668	15.406040	57.315030	49.157649	1.294842	0.000000	0.000000	0.000000	63.453643	21.511372	14.990296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.364394	21.421246	50.021623	17.449245	32.215039	18.834660	35.097012	10.183954	24.155857	19.541705	50.414364	"F"
"C15969"	38.807076	31.083514	0.473075	36.647286	1.640459	37.627486	193.133175	334.199576	0.000000	0.000000	0.626061	0.000000	189.333069	130.665953	242.296548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	133.337129	46.396832	157.256382	36.125511	277.149631	112.756103	168.199183	48.127865	28.477511	30.186655	24.862263	"M"
"C15970"	29.205274	25.670984	1.497482	59.237162	3.732699	61.665246	108.590888	362.840689	1.978227	0.000000	0.000000	0.000000	112.253715	66.845539	352.748065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	70.927476	19.895024	100.602729	19.744568	315.774980	86.731502	210.387609	44.561430	24.857867	27.936842	65.562320	"F"
"C15971"	39.452391	34.090330	0.000000	31.324004	1.817992	32.640808	131.118937	91.727155	0.000000	0.000000	0.163381	0.000000	143.852336	154.502300	101.306326	0.000000	0.034850	0.000000	0.000000	1.052666	1.297524	76.889953	35.320455	102.371638	36.054614	80.485057	25.401349	49.231005	13.206042	27.897087	22.972763	48.123003	"M"
"C15972"	20.276266	16.115089	2.164807	14.669307	2.598488	15.699088	44.858177	71.480300	2.324618	0.000000	0.000000	0.000000	46.634521	43.304307	135.970721	0.000000	0.000000	0.000000	0.000000	0.164902	0.002663	19.154010	18.438295	34.995292	14.025584	39.545382	28.819594	35.860001	14.325969	11.136245	10.789996	62.248120	"F"
"C15973"	19.477967	11.510210	10.036853	17.341616	7.489050	23.597919	15.368598	39.952306	15.412076	0.000000	0.000000	0.000000	39.630581	10.124999	41.481905	0.000000	0.000000	5.601975	18.680861	0.000000	0.000000	11.112829	4.841948	30.123362	11.337848	31.161604	9.576142	34.194749	12.077847	17.636853	18.425963	46.281761	"M"
"C15974"	18.125198	15.772992	0.160155	59.959092	2.954959	63.844261	38.666003	178.473616	0.000000	0.000000	0.301221	0.000000	42.306103	32.591280	224.381174	0.000000	0.000000	0.000000	0.000000	3.279512	7.062051	26.355853	6.046044	31.622656	6.224152	161.111505	60.069786	86.716202	25.626647	19.860550	25.992027	52.201831	"F"
"C15975"	45.750442	37.713272	2.085557	59.584157	5.706909	64.979562	118.628966	190.643443	1.697902	0.000000	0.000000	0.000000	120.211378	137.969303	191.773482	0.000000	0.000000	0.330476	0.270086	0.153248	0.467479	72.329878	26.156148	110.082433	21.740651	161.956189	37.353672	137.857602	22.427320	25.065865	25.987439	37.609354	"M"
"C15976"	33.076510	27.225952	0.000000	23.134592	3.587866	25.028595	99.628107	97.855090	0.000000	0.000000	0.159991	0.000000	94.924309	90.573819	107.865312	0.000000	0.208298	0.000000	0.000000	0.000000	0.000000	61.612693	24.745845	76.374017	21.895905	82.240977	15.877907	71.617970	10.709729	22.690055	24.209843	45.602803	"F"
"C15977"	10.215915	6.637928	3.655558	13.860326	2.417470	14.687508	18.710286	30.102825	2.593086	0.000000	0.160761	0.000000	120.559529	21.213680	35.512539	0.000000	0.000000	3.536700	2.403787	0.000000	0.000000	9.679816	5.254324	94.620380	28.634896	25.690175	9.104729	26.852130	6.791502	26.676973	7.686765	53.549313	"F"
"C15978"	14.007811	10.400907	1.567478	9.179781	4.242585	12.958369	48.986566	29.345936	1.064181	0.000000	0.156414	0.000000	49.191677	34.852158	21.420939	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.818968	11.598430	37.641773	11.136680	22.305677	8.643320	23.301930	7.097121	21.706888	15.238040	44.696672	"M"
"C15979"	48.363959	37.614427	2.791708	57.604251	4.305257	61.478824	172.702189	130.606688	3.912620	0.000000	0.926326	0.000000	170.573274	71.732796	65.640031	0.000000	0.463678	0.000000	0.000000	0.000000	0.000000	124.228203	25.238578	160.465840	25.098251	120.616752	31.334550	93.472217	17.608261	25.437486	25.410239	34.001780	"M"
"C15980"	33.518661	20.451991	9.740293	43.813756	11.446706	50.343878	44.457480	106.215888	9.222841	0.000000	0.326651	1.118791	57.160180	49.866170	92.363943	0.000000	0.000000	0.914370	0.471262	0.000000	0.000000	32.885625	8.218288	43.283848	15.724567	92.580743	41.517223	71.875106	29.498759	18.514519	22.344379	36.660182	"F"
"C15981"	11.797206	10.948804	0.159738	13.733246	6.891338	17.816577	24.883142	49.991206	0.166608	0.000000	0.000000	0.000000	23.777142	18.843227	70.457830	0.000000	0.000000	0.000000	0.000000	0.308018	0.130953	16.177656	7.546608	17.838343	7.202362	39.932609	14.631903	38.133180	9.774555	14.864115	20.538171	42.658867	"F"
"C15982"	7.536570	6.412931	0.000000	4.671693	1.055276	5.594213	16.043693	10.304004	0.000000	0.000000	0.000000	0.000000	15.324250	14.364251	13.911193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.313865	5.719907	11.909990	3.821655	6.309697	4.629313	8.310325	2.131333	10.398825	8.979350	82.522887	"F"
"C15983"	26.327039	19.784407	4.616547	21.907150	8.085927	27.678260	78.213780	70.311042	17.024298	0.000000	1.454763	0.000000	97.935490	85.382860	81.053849	8.697376	0.361678	0.000000	0.000000	0.000000	0.000000	49.102952	16.433135	82.320389	21.538485	53.846006	23.027339	50.422328	19.786040	27.300175	25.569350	66.413854	"F"
"C15984"	65.596249	50.621957	15.803028	62.237457	23.943350	73.607342	260.272172	499.843558	41.708772	0.000000	0.773682	0.000000	306.368406	248.898784	640.719818	0.000000	0.080671	0.000000	0.000000	0.300661	0.472913	133.484841	95.988137	197.196609	94.947030	415.564631	255.067893	320.314481	119.998063	27.640954	30.648682	48.842215	"F"
"C15985"	20.413193	18.346786	1.218937	32.481010	4.742509	40.045797	51.745689	97.233986	1.528944	0.000000	0.632683	0.000000	53.217452	57.782929	83.128875	0.000000	0.126352	0.000000	0.000000	0.000000	0.000000	33.551093	15.274987	37.778998	12.668249	76.394349	28.951150	72.370008	15.058984	20.626459	24.282186	40.631962	"F"
"C15986"	5.128250	4.150685	0.921272	24.350714	10.634638	33.804089	22.470178	104.848991	0.925830	0.000000	0.000000	0.000000	25.406376	11.020441	114.300708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.865714	10.193285	15.784640	10.370323	74.446833	37.660599	90.293248	29.876525	14.836254	24.740164	42.637241	"F"
"C15987"	4.373305	3.638463	2.623008	9.659834	4.369276	13.149548	44.717449	62.382315	26.419368	0.000000	0.000000	0.000000	78.970539	48.398939	154.731613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.452915	9.051538	52.871009	8.107098	41.295711	19.651958	72.774266	16.458597	25.495065	26.608918	32.597751	"M"
"C15988"	32.428910	23.408218	8.280631	40.099969	10.381794	45.737493	131.035364	174.926040	29.961010	0.000000	0.484086	0.000000	170.048041	78.167937	152.542420	0.000000	0.000000	0.000000	0.000000	0.164135	0.048301	67.532974	45.273342	102.885601	56.730793	120.153974	55.593453	143.255110	69.331219	29.720997	29.763286	29.187547	"F"
"C15989"	24.808456	19.954377	9.211471	25.925200	11.350462	31.554406	93.792019	169.601296	74.048679	1.105276	0.752749	0.000000	184.577822	71.076213	164.458466	4.227066	0.000000	0.000000	0.000000	0.157205	0.005479	62.059118	28.568044	141.141941	49.540576	136.494416	64.785933	230.665410	98.469016	24.896826	28.799632	26.412173	"F"
"C15990"	16.973207	14.637829	0.000000	13.520263	0.627965	14.545023	33.395202	72.872591	0.000000	0.000000	0.497616	0.000000	42.403765	19.428821	88.898304	0.000000	0.059988	0.000000	0.000000	0.000000	0.000000	26.588313	6.310267	32.017933	9.248086	56.449641	25.453417	36.784280	8.124129	14.179284	15.378271	47.249320	"M"
"C15991"	76.826610	53.973368	32.676427	93.026404	40.391175	118.924671	228.652409	407.945774	94.092624	0.464970	1.155221	0.000000	351.089557	89.687328	356.438183	4.007956	0.000000	0.000000	0.000000	0.000000	0.000000	139.298417	99.665163	240.761878	99.079777	278.394327	199.701720	304.533535	114.327304	29.631014	28.418780	75.262298	"M"
"C15992"	95.976013	78.761487	17.972883	79.657740	16.875929	90.186506	346.795602	263.056101	23.248850	0.000000	4.029285	0.000000	389.930555	256.835984	204.072042	0.000000	0.366620	0.000000	0.000000	0.315903	0.062443	219.470417	70.581107	339.635778	65.554173	224.846213	56.755608	201.896843	34.060393	28.188250	26.478509	32.015249	"M"
"C15993"	46.747312	40.241116	1.476566	38.930857	4.596609	41.939866	104.724262	147.626013	1.224733	0.000000	1.760353	0.000000	122.601306	96.647158	179.289192	0.158889	0.000000	0.000000	0.000000	0.000000	0.000000	66.793610	25.335993	93.926784	23.136048	129.937331	47.257283	94.309512	20.826704	26.353232	24.830606	40.825985	"M"
"C15994"	35.197829	24.731909	7.976074	38.320149	8.915535	44.287851	87.852245	127.652941	14.947989	0.000000	5.586348	0.000000	110.844549	53.898296	95.368794	0.000000	0.000000	0.322158	0.263988	0.967482	0.521777	54.520388	25.811111	86.395228	28.073245	111.363886	24.367774	102.138507	20.223395	25.225846	27.055383	42.644660	"F"
"C15995"	20.802948	17.365700	0.000000	40.816471	4.533036	44.931212	225.774772	190.727571	0.000000	0.000000	0.000000	0.000000	225.315386	300.876729	147.270266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	147.235692	77.154626	162.228566	61.559152	147.615419	68.186422	124.047208	41.208092	27.002723	28.306060	33.860166	"M"
"C15996"	21.426081	20.271984	4.017366	18.202547	6.734903	22.583572	44.087171	74.686607	3.933517	0.000000	0.332595	0.000000	80.601706	57.452776	65.835143	0.000000	0.000000	7.028841	8.086261	0.151009	0.002502	28.490001	15.994024	61.001682	22.335911	46.662334	24.774419	62.097449	14.484975	17.704343	17.083375	34.706160	"M"
"C15997"	13.620620	13.232690	0.000000	8.371100	1.090006	9.080957	22.240903	15.353618	0.000000	0.000000	0.000000	0.000000	20.986369	14.180151	18.559349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.861767	5.067529	19.041621	3.495434	11.931114	3.898504	13.502113	3.463894	12.041308	11.489148	51.664130	"M"
"C15998"	12.785342	11.404700	2.988232	19.456196	1.405939	19.371929	36.846163	126.131758	9.264327	0.000000	0.454502	0.000000	44.981975	14.399205	78.642531	0.000000	0.000000	0.000000	0.000000	0.164422	0.022219	23.399081	11.628327	37.051698	11.159037	103.089012	25.917535	80.648759	12.913069	23.712569	25.578331	34.011243	"M"
"C15999"	36.904153	36.948893	0.000000	57.146179	4.763201	59.481734	137.899230	165.064909	0.000000	0.000000	0.000000	0.000000	132.139018	104.933433	129.104775	0.000000	0.000000	0.000000	0.000000	0.151920	0.019089	103.195902	23.663576	112.290619	16.540345	152.146542	38.840095	130.215909	19.294323	24.265154	26.504390	76.564602	"M"
"C16000"	26.147928	26.709242	1.091813	18.200092	4.526309	21.617108	119.036965	69.297230	0.757890	0.000000	0.625481	0.000000	124.287363	82.450954	54.297749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	72.748447	40.820768	90.981137	29.719296	52.936878	30.416913	43.234485	11.182030	27.065802	22.641368	65.730232	"F"
"C16001"	10.084649	8.934779	2.400863	15.404693	3.040469	19.065730	28.867367	69.617561	3.299019	0.000000	0.157580	0.000000	35.177469	15.356921	77.916981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.684225	11.482991	24.719927	9.957711	45.108436	25.227409	54.329653	15.234187	15.755627	24.694911	27.731455	"M"
